2,1776981326.297081,80.501832,-42.905355,130.598597,-48.855902,-42.953797,39.953741,-48.898987
0,1776981326.318141,80.522892,0.035896,-2.611974,-3.588223,0.036613,-2.314896,-3.240370
3,1776981326.318141,80.522892,21.953914,-40.745173,5.114855,22.082346,-40.242331,5.112445
2,1776981326.318141,80.522892,-43.016944,130.435940,-48.701979,-43.065386,39.791083,-48.745065
0,1776981326.337251,80.542002,0.027970,-3.013557,-3.788017,0.028688,-2.716479,-3.440164
3,1776981326.337251,80.542002,22.671641,-41.224645,5.093168,22.800073,-40.721803,5.090758
2,1776981326.337251,80.542002,-43.557751,130.919376,-49.497353,-43.606193,40.274520,-49.540438
0,1776981326.357644,80.562392,0.030551,-2.660260,-3.485967,0.031268,-2.363182,-3.138115
3,1776981326.357644,80.562392,22.544867,-41.836089,5.408434,22.673299,-41.333246,5.406023
2,1776981326.357644,80.562392,-43.281473,130.808572,-49.218020,-43.329915,40.163715,-49.261106
0,1776981326.378442,80.583192,0.020006,-2.762765,-3.029284,0.020723,-2.465686,-2.681431
3,1776981326.378442,80.583192,21.707053,-41.477089,5.527735,21.835485,-40.974247,5.525324
2,1776981326.378442,80.583192,-43.490962,130.689237,-49.207698,-43.539404,40.044381,-49.250783
0,1776981326.397907,80.602658,0.021543,-2.985605,-3.446362,0.022260,-2.688527,-3.098509
3,1776981326.397907,80.602658,22.157644,-41.198013,5.267177,22.286077,-40.695171,5.264767
2,1776981326.397907,80.602658,-43.537988,131.020311,-49.644189,-43.586430,40.375455,-49.687274
0,1776981326.419771,80.624522,0.036851,-2.889193,-3.935718,0.037568,-2.592115,-3.587865
3,1776981326.419771,80.624522,22.425944,-41.001469,5.077660,22.554376,-40.498626,5.075250
2,1776981326.419771,80.624522,-43.289290,131.173366,-49.688916,-43.337732,40.528509,-49.732001
0,1776981326.440944,80.645695,0.029025,-2.831813,-3.461935,0.029742,-2.534735,-3.114083
3,1776981326.440944,80.645695,22.206047,-41.036593,5.157110,22.334479,-40.533751,5.154700
2,1776981326.440944,80.645695,-43.827222,130.742248,-49.421406,-43.875664,40.097391,-49.464492
0,1776981326.464309,80.669059,0.019708,-2.711694,-2.956858,0.020425,-2.414616,-2.609006
3,1776981326.464309,80.669059,22.033343,-41.389578,5.363941,22.161775,-40.886735,5.361530
2,1776981326.464309,80.669059,-43.798834,130.581749,-49.198655,-43.847276,39.936892,-49.241741
0,1776981326.485104,80.689855,0.032207,-2.679475,-3.448957,0.032924,-2.382397,-3.101104
3,1776981326.485104,80.689855,22.099805,-41.540159,5.425733,22.228237,-41.037317,5.423322
2,1776981326.485104,80.689855,-41.965837,130.510062,-48.251335,-42.014279,39.865206,-48.294421
0,1776981326.504524,80.709275,0.030088,-2.950435,-3.817778,0.030805,-2.653357,-3.469925
3,1776981326.504524,80.709275,22.201074,-41.359615,5.327469,22.329506,-40.856773,5.325058
2,1776981326.504524,80.709275,-42.127352,130.914411,-48.828158,-42.175794,40.269554,-48.871243
0,1776981326.525367,80.730117,0.028518,-2.671013,-3.449661,0.029235,-2.373935,-3.101808
3,1776981326.525367,80.730117,22.209612,-41.055553,5.179002,22.338044,-40.552710,5.176592
2,1776981326.525367,80.730117,-43.600085,130.673001,-49.263262,-43.648527,40.028144,-49.306348
0,1776981326.546836,80.751586,0.013396,-2.997088,-3.114606,0.014114,-2.700010,-2.766754
3,1776981326.546836,80.751586,21.789136,-41.558872,5.542239,21.917569,-41.056030,5.539829
2,1776981326.546836,80.751586,-43.381822,131.068107,-49.575547,-43.430264,40.423251,-49.618632
0,1776981326.566140,80.770890,0.029932,-2.523370,-3.197666,0.030649,-2.226292,-2.849813
3,1776981326.566140,80.770890,21.965804,-41.361915,5.388943,22.094237,-40.859072,5.386533
2,1776981326.566140,80.770890,-42.496873,130.333624,-48.313837,-42.545315,39.688767,-48.356923
0,1776981326.589967,80.794716,0.028008,-2.854147,-3.521360,0.028726,-2.557069,-3.173508
3,1776981326.589967,80.794716,22.213979,-41.062380,5.180281,22.342411,-40.559537,5.177870
2,1776981326.589967,80.794716,-43.070714,130.693773,-49.016651,-43.119156,40.048916,-49.059737
0,1776981326.609776,80.814526,0.045472,-2.689497,-4.030717,0.046189,-2.392419,-3.682865
3,1776981326.609776,80.814526,22.218628,-40.807135,5.059675,22.347060,-40.304293,5.057265
2,1776981326.609776,80.814526,-42.765880,130.663427,-48.833574,-42.814322,40.018570,-48.876660
0,1776981326.631930,80.836680,0.030494,-2.818116,-3.576539,0.031211,-2.521038,-3.228686
